"ID.","Balance","Qual_miles","cc1_miles","cc2_miles","cc3_miles","Bonus_miles","Bonus_trans","Flight_miles_12mo","Flight_trans_12","Days_since_enroll","Award."
2441,208825,0,32500,2500,2500,42007,23,0,0,3369,0
2442,81087,0,17500,2500,2500,18971,12,0,0,3362,0
2443,14336,0,2500,2500,2500,0,0,0,0,3349,0
2444,29929,0,17500,2500,2500,18032,17,150,1,3344,1
2445,121390,0,2500,2500,2500,8500,4,0,0,3342,0
2446,23226,0,2500,2500,2500,2236,2,0,0,3343,1
2447,451294,0,17500,2500,2500,45907,22,500,1,3347,1
2448,68012,0,2500,2500,2500,247,3,0,0,3342,0
2449,23589,0,2500,2500,2500,0,0,0,0,3336,0
2450,35033,0,2500,2500,2500,1000,1,0,0,2913,0
2451,19860,0,2500,2500,2500,1500,5,0,0,3281,0
2452,49588,0,2500,2500,2500,4960,14,100,1,3299,0
2453,111442,0,32500,2500,2500,30368,19,0,0,3392,1
2454,87402,0,32500,2500,2500,41685,21,0,0,3306,0
2455,21875,7558,17500,2500,2500,12398,15,0,0,3299,1
2456,71459,0,32500,2500,2500,36608,28,1020,3,3312,0
2457,34049,0,2500,2500,2500,2030,8,0,0,3306,1
2458,39759,0,2500,2500,2500,100,1,100,1,3278,1
2459,64138,0,17500,2500,2500,22089,19,0,0,3257,0
2460,83811,0,32500,2500,2500,25936,15,500,1,3281,1
2461,51864,0,7500,2500,2500,6795,13,0,0,3279,0
2462,168886,0,50000,2500,2500,66859,21,200,1,3285,1
2463,51730,0,2500,2500,2500,2875,16,0,0,3264,0
2464,118141,0,32500,2500,2500,46521,11,0,0,3259,1
2465,76060,0,32500,2500,2500,33424,30,0,0,3263,1
2466,25316,0,2500,2500,2500,0,0,0,0,3258,0
2467,16859,0,32500,2500,2500,64109,45,4822,9,3266,1
2468,42236,0,2500,2500,2500,8639,10,8389,9,3259,0
2469,3446,0,2500,2500,2500,0,0,0,0,3245,0
2470,26119,0,2500,2500,2500,3189,6,0,0,3257,0
2471,136732,0,50000,2500,2500,87549,20,0,0,3252,1
2472,14554,0,2500,2500,2500,0,0,0,0,3237,0
2473,165203,0,32500,2500,2500,36666,20,0,0,3239,1
2474,76513,0,32500,2500,2500,45265,16,0,0,3235,1
2475,137076,0,50000,2500,2500,61276,24,1600,4,3225,1
2476,11952,0,2500,2500,2500,0,0,0,0,3244,0
2477,44742,0,2500,2500,2500,2500,1,0,0,3217,1
2478,94022,0,2500,2500,2500,2585,14,0,0,3222,0
2479,29287,0,2500,2500,2500,0,0,0,0,3216,0
2480,199273,0,50000,2500,2500,58457,14,0,0,3217,0
2481,114868,0,32500,2500,2500,45996,22,0,0,3204,0
2482,37335,0,17500,2500,2500,19507,17,0,0,3202,1
2483,45522,0,17500,2500,2500,10728,13,0,0,3197,0
2484,66524,0,32500,2500,2500,34682,23,0,0,3188,0
2485,38411,0,2500,2500,2500,500,1,500,1,3190,0
2486,38137,0,2500,2500,2500,11050,3,50,1,3182,1
2487,22077,0,2500,2500,2500,1385,4,0,0,3187,0
2488,65784,0,2500,2500,2500,10953,50,0,0,3169,1
2489,95916,0,17500,2500,2500,11845,11,0,0,3182,0
2490,122164,0,7500,2500,2500,9944,16,0,0,3182,0
2491,307149,2562,32500,2500,2500,58008,19,650,2,3173,1
2492,200089,4727,50000,2500,2500,75019,21,300,2,3166,0
2493,161453,0,17500,2500,2500,38956,44,0,0,3158,0
2494,135568,0,32500,2500,2500,40051,21,0,0,3166,0
2495,98339,0,17500,2500,2500,16336,13,0,0,3145,0
2496,26103,0,17500,2500,2500,13692,18,0,0,3151,1
2497,11133,0,2500,2500,2500,0,0,0,0,3147,0
2498,7011,0,17500,2500,2500,19791,16,0,0,3152,1
2499,177232,0,17500,2500,2500,14787,13,0,0,3137,0
2500,29298,0,17500,2500,2500,24656,13,0,0,3141,1
2501,35304,0,32500,2500,2500,30532,13,0,0,3131,1
2502,14952,0,2500,2500,2500,250,1,250,1,3099,0
2503,163315,0,2500,2500,2500,8035,29,0,0,3120,0
2504,23649,0,2500,2500,2500,3250,16,0,0,3176,0
2505,4460,0,2500,2500,2500,4741,14,1816,1,3113,1
2506,169794,0,17500,2500,2500,22824,19,767,2,3119,0
2507,23781,0,2500,2500,2500,50,1,50,1,3085,0
2508,704113,0,50000,2500,2500,98119,23,0,0,3082,1
2509,34942,0,17500,2500,2500,19016,13,0,0,3089,1
2510,5970,0,2500,2500,2500,1000,1,0,0,3091,0
2511,192246,0,2500,2500,2500,3170,5,500,1,3083,1
2512,34103,0,17500,2500,2500,34630,16,0,0,3115,1
2513,142152,0,17500,2500,2500,19464,13,0,0,3088,0
2514,12713,0,2500,2500,2500,0,0,0,0,3077,0
2515,28848,0,2500,2500,2500,0,0,0,0,3069,0
2516,10940,0,2500,2500,2500,0,0,0,0,3062,0
2517,24372,0,2500,2500,2500,255,1,255,1,3064,0
2518,29005,0,2500,2500,2500,90,3,0,0,3060,1
2519,215155,0,50000,2500,2500,57130,15,0,0,3069,0
2520,30062,5368,2500,2500,2500,7373,10,4373,8,3057,1
2521,13117,0,2500,2500,2500,1972,3,0,0,3027,0
2522,86341,0,17500,2500,2500,20991,16,0,0,3053,1
2523,142810,0,2500,2500,2500,8000,4,0,0,3049,1
2524,8399,0,17500,2500,2500,21136,13,0,0,3052,1
2525,120622,0,32500,2500,2500,25675,14,500,1,3040,0
2526,86150,0,2500,2500,2500,7600,34,100,1,3011,0
2527,14079,0,7500,2500,2500,6503,16,0,0,2999,1
2528,10036,0,17500,2500,2500,13959,16,0,0,3030,1
2529,80737,0,2500,2500,2500,2845,5,150,1,3028,1
2530,25435,0,2500,2500,2500,7147,32,0,0,3027,0
2531,241165,0,2500,2500,2500,1700,3,200,2,3000,1
2532,85826,0,32500,2500,2500,33678,29,0,0,3026,0
2533,654,0,17500,2500,2500,14967,10,0,0,3022,1
2534,11525,0,2500,2500,2500,0,0,0,0,3008,0
2535,40204,0,2500,2500,2500,850,3,350,2,3006,0
2536,22963,0,2500,2500,2500,0,0,0,0,2998,0
2537,47165,0,2500,2500,2500,4545,4,0,0,2992,1
2538,103240,0,32500,2500,2500,44627,29,50,1,2993,1
2539,61737,0,7500,2500,2500,6789,12,0,0,2921,0
2540,25766,0,2500,2500,2500,2548,16,100,2,2973,0
2541,147090,0,32500,2500,2500,35511,31,1800,16,2927,1
2542,79333,0,2500,2500,2500,1500,3,1500,3,2977,0
2543,4923,0,2500,2500,2500,305,2,0,0,2985,0
2544,56687,0,32500,2500,2500,48989,28,0,0,2973,1
2545,326704,0,32500,2500,2500,37408,19,0,0,2962,0
2546,45149,0,2500,2500,2500,21292,10,0,0,2949,0
2547,57477,0,2500,2500,2500,2607,4,0,0,3038,1
2548,48265,0,2500,2500,2500,1000,1,0,0,2951,0
2549,34249,0,2500,2500,2500,4100,12,0,0,2951,0
2550,210491,0,32500,2500,2500,48287,18,0,0,2958,0
2551,25671,0,7500,2500,2500,10513,12,0,0,2945,1
2552,191583,0,17500,2500,2500,25675,18,0,0,2950,1
2553,90332,0,7500,2500,2500,12845,25,0,0,2927,1
2554,53532,0,32500,2500,2500,30808,18,0,0,2927,1
2555,71507,0,2500,2500,2500,3750,6,0,0,2934,0
2556,35196,0,2500,2500,2500,0,0,0,0,2922,0
2557,30034,0,2500,2500,2500,15816,6,0,0,2908,0
2558,47787,0,32500,2500,2500,47223,21,450,1,2921,1
2559,46967,0,2500,2500,2500,2000,9,0,0,2888,0
2560,103615,0,2500,2500,2500,13668,15,1300,11,2896,1
2561,5110,0,2500,2500,2500,0,0,0,0,2901,0
2562,128927,0,50000,2500,2500,61165,14,0,0,2882,0
2563,5000,0,2500,2500,2500,5000,1,0,0,2893,0
2564,126701,0,17500,2500,2500,20636,15,0,0,2878,0
2565,34855,0,2500,2500,2500,230,3,0,0,2882,0
2566,34464,0,7500,2500,2500,5312,5,0,0,2886,0
2567,86638,0,32500,2500,2500,45861,13,0,0,2867,1
2568,140398,0,50000,2500,2500,118013,26,1100,4,2972,1
2569,65812,0,2500,2500,2500,185,2,0,0,2854,0
2570,34177,1754,7500,2500,2500,7072,16,350,1,2867,0
2571,58195,0,17500,2500,2500,24808,13,0,0,2838,0
2572,34781,0,17500,2500,2500,11270,12,0,0,2859,1
2573,22457,0,17500,2500,2500,17579,15,0,0,2858,1
2574,19996,0,2500,2500,2500,500,1,0,0,3217,0
2575,26256,0,2500,2500,2500,2000,9,0,0,2847,0
2576,42966,0,2500,7500,2500,7734,6,0,0,2840,1
2577,3129,0,2500,2500,2500,0,0,0,0,2840,0
2578,138008,5368,32500,2500,2500,34178,14,200,1,2962,0
2579,9611,0,2500,2500,2500,2250,3,0,0,2845,1
2580,40702,0,32500,2500,2500,39897,14,0,0,2826,1
2581,105579,0,17500,2500,2500,16332,12,0,0,2830,0
2582,46654,0,2500,2500,2500,3215,6,0,0,2830,0
2583,518960,0,2500,2500,2500,15700,8,200,1,2819,1
2584,39715,0,17500,2500,2500,17388,12,0,0,2826,0
2585,199,0,2500,2500,2500,0,0,0,0,2822,0
2586,6345,0,7500,2500,2500,7719,18,0,0,2805,1
2587,72598,0,2500,2500,2500,6090,8,1100,1,2804,0
2588,59805,0,2500,2500,2500,2900,7,1700,5,2802,0
2589,10307,0,2500,2500,2500,0,0,0,0,2808,1
2590,37997,0,7500,2500,2500,11073,5,0,0,2805,0
2591,102083,0,17500,2500,2500,12978,14,150,2,2780,0
2592,104632,0,2500,2500,2500,26700,10,1200,7,2791,1
2593,18260,0,2500,2500,2500,500,1,0,0,2780,0
2594,28484,0,2500,2500,2500,350,3,0,0,2782,0
2595,29105,0,2500,2500,2500,5000,1,0,0,2774,0
2596,49560,0,2500,2500,2500,0,0,0,0,2770,0
2597,29346,0,2500,2500,2500,150,1,150,1,2773,0
2598,75288,0,32500,2500,2500,36866,20,0,0,2774,0
2599,42366,0,7500,2500,2500,6293,9,0,0,2770,0
2600,151336,651,2500,2500,2500,11400,6,1000,4,2742,0
2601,48363,0,2500,2500,2500,790,3,0,0,2766,0
2602,11529,0,17500,2500,2500,15738,15,0,0,2768,1
2603,61956,0,2500,2500,2500,17500,2,0,0,2755,0
2604,15378,0,2500,2500,2500,25236,9,736,3,2741,1
2605,85346,0,2500,2500,2500,2835,3,0,0,2748,1
2606,215946,0,2500,2500,2500,2125,10,0,0,2740,0
2607,66539,0,17500,2500,2500,27894,17,0,0,2741,0
2608,97131,0,32500,2500,2500,33324,19,1500,3,2727,1
2609,14513,0,2500,2500,2500,0,0,0,0,2731,0
2610,211773,0,17500,2500,2500,23256,30,0,0,2675,0
2611,45742,0,2500,2500,2500,7625,23,250,1,2712,0
2612,39862,0,17500,2500,2500,14152,18,350,2,2727,1
2613,75132,0,32500,2500,2500,53001,23,400,3,2720,1
2614,91296,0,17500,2500,2500,19057,16,0,0,2712,0
2615,117290,0,2500,2500,2500,1754,8,0,0,2717,0
2616,75556,0,2500,2500,2500,2790,6,0,0,2712,0
2617,5103,0,2500,2500,2500,5103,2,0,0,2697,0
2618,10747,0,2500,2500,2500,990,4,500,1,2697,1
2619,31789,0,2500,2500,2500,10220,17,0,0,2699,1
2620,59515,0,2500,2500,2500,3170,5,0,0,2705,0
2621,86913,0,7500,2500,2500,23705,6,0,0,2691,0
2622,49129,0,7500,2500,2500,16921,18,500,1,2692,1
2623,135408,0,50000,2500,2500,62224,15,607,1,2697,1
2624,41152,10074,2500,2500,2500,3250,19,0,0,2669,0
2625,145750,0,7500,2500,2500,10986,12,0,0,2531,0
2626,7041,0,2500,2500,2500,1747,12,0,0,2718,1
2627,273442,0,32500,2500,2500,54625,35,2850,7,2676,0
2628,44514,0,2500,2500,2500,3577,13,0,0,2657,0
2629,96490,0,2500,2500,2500,2000,1,0,0,2665,1
2630,45050,2900,2500,2500,2500,4875,10,500,1,2669,1
2631,91048,0,32500,2500,2500,51580,20,100,1,2669,1
2632,20352,0,2500,2500,2500,1900,5,500,1,2658,0
2633,34294,0,17500,2500,2500,17683,14,0,0,2661,1
2634,59696,2586,50000,2500,2500,63827,22,500,1,2654,1
2635,106155,0,2500,2500,2500,0,0,0,0,2657,0
2636,29244,0,7500,2500,2500,6252,13,0,0,2650,0
2637,27592,0,2500,2500,2500,335,3,0,0,2633,0
2638,16128,0,2500,2500,2500,475,3,0,0,2643,0
2640,51353,0,2500,2500,2500,8114,16,2004,10,2637,1
2641,235422,0,7500,2500,2500,30208,14,0,0,2629,1
2642,7456,0,2500,2500,2500,0,0,0,0,2635,0
2643,33604,0,17500,2500,2500,13619,16,0,0,2633,0
2644,24803,0,2500,2500,2500,0,0,0,0,2623,0
2645,58411,0,2500,2500,2500,2500,1,0,0,2619,1
2646,3273,0,2500,2500,2500,500,1,0,0,2749,0
2647,28480,0,2500,2500,2500,2644,6,0,0,2628,0
2648,46706,0,2500,2500,2500,3344,16,0,0,2609,0
2649,102230,0,2500,2500,2500,3406,5,500,1,2620,0
2650,12096,0,2500,2500,2500,50,1,50,1,2607,0
2651,118487,0,2500,2500,2500,3388,14,0,0,2592,0
2652,20518,0,7500,2500,2500,5580,10,0,0,2600,0
2653,6280,0,2500,2500,2500,1220,6,200,2,2578,1
2654,11700,0,2500,2500,2500,0,0,0,0,2585,0
2655,391,0,2500,2500,2500,9000,1,0,0,2581,1
2656,78305,733,2500,2500,2500,130,3,0,0,2580,0
2657,145214,1692,2500,2500,2500,3500,4,500,1,2560,1
2658,137760,0,50000,2500,2500,64949,13,0,0,2580,0
2659,88563,0,32500,2500,2500,42410,27,0,0,2567,0
2660,25748,0,2500,2500,2500,0,0,0,0,2566,0
2661,27102,0,17500,2500,2500,27102,9,0,0,2563,0
2662,25824,0,17500,2500,2500,17760,20,750,2,2559,1
2663,23054,0,2500,2500,2500,400,3,300,2,2553,0
2664,29150,0,17500,2500,2500,13952,14,0,0,2544,1
2665,37529,0,32500,2500,2500,25706,14,0,0,2558,1
2666,7515,0,7500,2500,2500,13681,18,0,0,2552,1
2667,194576,0,32500,2500,2500,41315,16,550,1,2539,1
2668,24265,0,2500,2500,2500,1854,12,0,0,2550,0
2669,16773,0,2500,2500,2500,140,2,0,0,2525,0
2670,5432,0,2500,2500,2500,1000,2,1000,2,2535,1
2671,110480,0,32500,2500,2500,44191,22,500,1,2539,1
2672,86273,0,17500,2500,2500,35304,15,500,1,2523,0
2673,20674,0,17500,2500,2500,16876,22,0,0,2528,1
2674,8335,0,2500,2500,2500,3750,16,0,0,2522,0
2675,40893,0,2500,2500,2500,1130,3,0,0,2518,0
2676,644881,2600,2500,2500,2500,14350,28,10850,26,2511,1
2677,61081,0,32500,2500,2500,37682,21,2000,4,2509,0
2678,27438,0,2500,2500,2500,2528,6,2528,6,2490,0
2679,14748,0,2500,2500,2500,2210,7,0,0,2497,1
2680,49514,0,2500,2500,2500,4500,22,0,0,2569,0
2681,7457,0,2500,2500,2500,17131,5,0,0,2496,1
2682,97193,0,7500,2500,2500,13338,12,0,0,2502,0
2683,68456,0,7500,2500,2500,6317,5,0,0,2488,0
2684,123842,0,17500,2500,2500,24295,14,0,0,2500,0
2685,61285,0,50000,2500,2500,55027,22,0,0,2412,1
2686,20157,0,2500,2500,2500,1450,3,150,1,2455,0
2687,41073,0,17500,2500,2500,13993,20,0,0,2493,0
2688,21784,0,7500,2500,2500,6208,14,0,0,2483,0
2689,12868,0,2500,2500,2500,1875,8,0,0,2483,0
2690,147862,0,32500,2500,2500,44783,14,0,0,2426,1
2691,11836,0,2500,2500,2500,5075,14,350,1,2479,1
2692,25681,1526,2500,2500,2500,14941,20,2963,16,2468,1
2693,282784,3508,2500,2500,2500,19314,17,3100,7,2460,1
2694,59704,0,32500,7500,2500,57404,14,0,0,2440,0
2695,75279,0,2500,2500,2500,5375,21,0,0,2459,0
2696,66681,0,2500,2500,2500,4478,16,3504,12,2465,0
2697,72085,0,17500,2500,2500,20310,12,150,1,2462,0
2698,2039,0,2500,2500,2500,0,0,0,0,2451,0
2699,2214,0,2500,2500,2500,0,0,0,0,2448,0
2700,16208,0,2500,2500,2500,0,0,0,0,2451,0
2701,25829,0,2500,2500,2500,1375,4,0,0,2444,0
2702,83217,0,2500,2500,2500,3679,4,0,0,2447,1
2703,9520,0,17500,2500,2500,12515,13,0,0,2438,1
2704,103215,0,17500,2500,2500,16726,14,0,0,2427,1
2705,62629,0,32500,2500,2500,36986,14,0,0,2438,0
2706,45603,0,7500,2500,2500,5964,13,0,0,2432,0
2707,44792,0,7500,2500,2500,9463,16,0,0,2430,0
2708,97535,0,2500,2500,2500,0,0,0,0,2418,0
2709,60085,0,17500,2500,2500,14714,17,0,0,2404,1
2710,76938,0,17500,2500,2500,23503,13,0,0,2422,1
2711,2562,0,7500,2500,2500,9075,11,1050,3,2412,1
2712,7685,0,2500,2500,2500,500,4,0,0,2406,0
2713,102942,0,50000,2500,2500,56780,18,0,0,2405,0
2714,7029,0,2500,2500,2500,495,3,0,0,2565,1
2715,2119,0,2500,2500,2500,0,0,0,0,2399,0
2717,207311,0,2500,2500,2500,31000,37,12000,24,2395,1
2719,77753,0,17500,2500,2500,12483,13,0,0,2377,0
2720,171637,0,2500,2500,2500,4300,8,2800,7,2364,0
2721,35243,0,7500,2500,2500,10046,15,1500,3,2356,0
2722,46186,0,7500,2500,2500,9744,14,0,0,2364,0
2723,54810,0,17500,2500,2500,19665,21,0,0,2368,0
2724,25637,0,2500,2500,2500,445,3,0,0,2367,0
2725,35088,0,2500,2500,2500,320,2,0,0,2362,0
2726,73899,0,2500,2500,2500,2745,14,500,1,2362,0
2727,81171,0,2500,2500,2500,3700,4,100,1,2348,0
2728,39418,0,2500,2500,2500,700,3,200,2,2343,0
2729,62124,0,2500,2500,2500,0,0,0,0,2355,1
2730,14134,0,2500,2500,2500,2125,9,0,0,2312,1
2731,405499,1000,32500,2500,2500,72318,46,9729,29,2329,1
2732,20353,0,2500,2500,2500,1729,5,0,0,2298,0
2733,93154,0,32500,2500,2500,30752,21,0,0,2333,1
2734,9492,0,2500,2500,2500,781,6,250,1,2320,0
2735,18369,0,2500,2500,2500,800,4,700,3,2327,0
2736,32824,0,2500,2500,2500,1660,5,100,1,2339,1
2737,109416,0,50000,2500,2500,73665,39,2200,5,2327,1
2738,28312,0,2500,2500,2500,1726,13,0,0,2335,1
2739,78462,0,17500,2500,2500,20291,14,0,0,2311,0
2740,32740,0,2500,2500,2500,10722,4,0,0,2315,1
2741,57293,0,2500,2500,2500,1000,1,0,0,2319,0
2742,174743,0,2500,2500,2500,27460,12,0,0,2326,0
2743,59486,0,2500,2500,2500,3517,4,0,0,2315,1
2744,211355,0,7500,2500,2500,11238,12,0,0,2294,1
2745,56805,0,17500,2500,2500,16617,17,0,0,2307,0
2746,278258,0,2500,2500,2500,1000,1,0,0,2298,0
2747,18545,0,17500,2500,2500,25053,22,0,0,2304,1
2748,5570,0,2500,2500,2500,9094,26,0,0,2287,1
2749,44690,0,17500,2500,2500,24779,15,1000,2,2297,1
2750,127835,0,32500,2500,2500,52700,21,0,0,2301,1
2751,32540,0,32500,2500,2500,44283,17,100,1,2297,1
2752,54396,629,32500,2500,2500,34007,16,0,0,2283,0
2753,162840,0,50000,2500,2500,57382,15,0,0,2277,0
2754,109441,0,2500,2500,2500,6500,10,4000,8,2237,1
2755,7369,0,2500,2500,2500,0,0,0,0,2277,0
2756,16378,0,2500,2500,2500,0,0,0,0,2272,0
2757,39859,0,2500,2500,2500,3675,8,0,0,2272,0
2758,44214,0,17500,2500,2500,24928,13,0,0,2259,0
2759,73102,0,17500,2500,2500,18156,20,0,0,2272,1
2760,3552,0,2500,2500,2500,10597,17,0,0,2264,1
2761,71593,0,17500,2500,2500,22666,17,0,0,2266,0
2762,74072,0,32500,2500,2500,50272,39,0,0,2264,1
2763,42970,0,2500,7500,2500,7889,14,0,0,2256,0
2764,23385,0,17500,2500,2500,18303,15,150,1,2248,1
2765,51176,0,32500,2500,2500,40397,16,0,0,2243,0
2766,12426,0,2500,2500,2500,0,0,0,0,2238,0
2767,10062,0,2500,2500,2500,2000,9,0,0,2242,0
2768,34790,0,2500,2500,2500,0,0,0,0,2272,0
2769,95759,0,2500,2500,2500,9198,12,6195,8,2231,0
2770,51592,0,2500,2500,2500,18678,9,0,0,2230,0
2771,23294,0,2500,2500,2500,420,4,0,0,2228,0
2772,33398,0,17500,2500,2500,14086,15,0,0,2223,0
2773,229576,0,2500,2500,2500,9030,19,9000,18,2217,1
2774,60250,0,17500,2500,2500,43071,12,0,0,2214,1
2775,81871,0,17500,2500,2500,23068,20,0,0,2222,1
2776,259529,0,2500,2500,2500,700,3,200,2,2210,1
2777,430,0,2500,2500,2500,220,1,0,0,2196,0
2778,75949,0,2500,2500,2500,952,4,0,0,2195,0
2779,44206,0,17500,2500,2500,22598,14,500,1,2247,0
2780,125274,0,2500,2500,2500,3150,4,550,2,2194,1
2781,104670,0,2500,2500,2500,3993,12,0,0,2202,0
2782,282971,0,2500,2500,2500,5780,16,300,3,2192,1
2783,28731,0,32500,2500,2500,29782,11,0,0,2182,1
2784,16965,1651,2500,2500,2500,2475,13,0,0,2182,0
2785,50658,1674,2500,2500,2500,1600,3,500,1,2174,0
2786,124681,0,2500,2500,2500,23392,39,2287,5,2173,1
2787,74352,0,17500,2500,2500,17868,15,0,0,2188,0
2788,70308,0,32500,2500,2500,41704,19,0,0,2186,1
2789,98722,0,17500,2500,2500,18012,19,50,1,2178,0
2790,79020,0,2500,2500,2500,3422,10,0,0,2179,0
2791,28335,0,2500,2500,2500,400,3,0,0,2161,0
2792,22011,0,2500,2500,2500,0,0,0,0,2167,0
2793,49436,0,32500,2500,2500,33836,13,0,0,2167,0
2794,145072,0,2500,2500,2500,15000,4,0,0,2152,1
2795,8992,0,7500,2500,2500,9113,11,0,0,2145,1
2796,72497,0,17500,2500,2500,24279,13,0,0,2161,0
2797,187999,0,32500,2500,2500,52429,49,4550,24,2184,1
2798,62335,0,2500,2500,2500,500,1,0,0,2147,0
2799,41556,0,17500,2500,2500,26682,4,0,0,2131,0
2800,15436,0,2500,2500,2500,6147,13,0,0,2138,0
2801,109618,0,17500,2500,2500,14159,11,0,0,2138,0
2802,182228,0,32500,2500,2500,41048,12,0,0,2139,0
2803,1000,0,2500,2500,2500,0,0,0,0,2126,0
2804,36699,0,2500,2500,2500,2500,13,0,0,2119,0
2805,135828,0,17500,2500,2500,34495,28,450,2,2142,1
2806,39098,0,17500,2500,2500,18992,14,0,0,2129,0
2807,20713,0,17500,2500,2500,13421,12,400,1,2104,0
2808,18959,0,2500,2500,2500,0,0,0,0,2115,0
2809,28010,0,2500,2500,2500,150,3,0,0,2115,0
2810,148976,0,2500,2500,2500,2650,3,650,2,2108,0
2811,126680,0,2500,2500,2500,18248,39,4723,31,2108,1
2812,664,0,2500,2500,2500,0,0,0,0,2108,0
2813,18533,0,17500,2500,2500,27904,14,0,0,2102,1
2814,202168,0,17500,2500,2500,12463,18,0,0,2098,1
2815,4653,2433,2500,2500,2500,0,0,0,0,2094,0
2816,37839,0,17500,2500,2500,11512,16,0,0,2084,1
2817,29196,0,7500,2500,2500,7011,15,0,0,2082,0
2818,38378,0,2500,2500,2500,1600,4,600,3,2091,0
2819,66716,0,17500,2500,2500,22571,16,200,1,2082,0
2820,7500,0,2500,2500,2500,0,0,0,0,2084,0
2821,47992,0,2500,2500,2500,645,4,450,1,2073,0
2822,85823,0,2500,2500,2500,0,0,0,0,2074,0
2823,32323,0,2500,2500,2500,1250,3,0,0,2074,1
2824,87633,0,32500,2500,2500,69237,37,4050,9,2068,1
2825,104523,0,2500,2500,2500,4000,2,0,0,2073,1
2826,60856,0,7500,2500,2500,17332,8,0,0,2076,0
2827,15526,0,2500,2500,2500,2750,15,0,0,2063,0
2828,83781,0,32500,2500,2500,35151,22,200,1,2066,1
2829,17681,0,2500,2500,2500,500,1,0,0,2059,0
2830,76909,0,17500,2500,2500,18405,12,0,0,2066,0
2831,22084,0,2500,2500,2500,2773,10,0,0,2054,0
2832,50783,0,17500,2500,2500,11595,15,0,0,2060,0
2833,43220,0,2500,2500,2500,4985,20,100,1,2041,0
2834,41275,0,2500,2500,2500,0,0,0,0,2035,0
2835,13738,0,7500,2500,2500,6485,18,900,5,2042,1
2836,32270,0,2500,2500,2500,0,0,0,0,2040,0
2837,22053,0,32500,2500,2500,39810,27,0,0,2042,1
2838,32708,0,17500,2500,2500,11556,13,0,0,2035,0
2839,7108,0,2500,2500,2500,5598,8,2500,5,2026,1
2840,47056,0,2500,2500,2500,0,0,0,0,2031,0
2841,112197,0,32500,2500,2500,32108,16,0,0,2013,1
2842,106757,0,50000,2500,2500,51234,13,0,0,2013,1
2843,105294,0,32500,2500,2500,56281,26,850,5,2021,0
2844,180481,1249,17500,2500,2500,18315,25,3100,7,2019,0
2845,169139,0,2500,2500,2500,9500,5,0,0,2019,1
2846,92406,0,7500,2500,2500,9402,26,750,2,1999,0
2847,41150,0,2500,2500,2500,0,0,0,0,2000,0
2848,3831,0,2500,2500,2500,2,4,0,0,2013,0
2849,48014,0,2500,2500,2500,0,0,0,0,2005,0
2850,19078,0,2500,2500,2500,200,1,200,1,1999,0
2851,3965,0,7500,2500,2500,8228,12,0,0,2003,1
2852,37965,0,2500,2500,2500,2250,5,0,0,1998,0
2853,69884,0,50000,2500,2500,89360,24,450,2,1990,1
2854,24557,0,17500,2500,2500,18957,20,0,0,1996,0
2855,16733,0,2500,2500,2500,1000,1,0,0,1983,0
2856,41824,0,2500,2500,2500,2100,3,0,0,1982,0
2857,8188,0,2500,2500,2500,500,1,500,1,1985,1
2858,36146,0,2500,2500,2500,4091,10,3091,9,1975,1
2859,37331,0,2500,2500,2500,0,0,0,0,1970,0
2860,15000,0,2500,2500,2500,15000,1,0,0,1976,0
2861,232194,0,32500,2500,2500,46165,17,0,0,1978,0
2862,8557,0,2500,2500,2500,200622,5,622,3,1955,1
2863,1000,0,2500,2500,2500,1000,1,0,0,1970,0
2864,84179,0,17500,2500,2500,22397,19,0,0,1976,0
2865,66590,0,2500,2500,2500,1300,13,0,0,1975,0
2866,66445,0,17500,2500,2500,22276,13,0,0,1975,0
2867,174286,0,2500,2500,2500,11850,18,2100,5,1950,1
2868,33951,0,17500,2500,2500,12279,14,0,0,1963,0
2869,27204,0,7500,2500,2500,7627,16,0,0,1968,0
2870,16442,0,2500,2500,2500,0,0,0,0,1962,1
2871,39669,0,32500,2500,2500,31989,14,0,0,1955,1
2872,8063,0,2500,2500,2500,18250,5,0,0,1950,1
2873,15243,0,2500,2500,2500,675,3,0,0,1944,0
2874,17603,2543,7500,2500,2500,7247,14,0,0,1958,1
2875,66466,0,32500,2500,7500,86952,22,0,0,1956,1
2876,52537,0,32500,2500,2500,49146,19,100,2,1944,1
2877,51172,0,2500,2500,2500,500,4,0,0,1939,1
2878,56186,0,17500,2500,2500,27538,20,400,4,1926,1
2879,18074,0,2500,2500,2500,1625,6,0,0,1765,0
2880,31759,0,2500,2500,2500,0,0,0,0,1922,0
2881,34007,0,2500,2500,2500,440,2,0,0,1937,0
2882,28338,0,2500,2500,2500,90,2,0,0,1936,0
2883,28693,0,7500,2500,2500,8229,20,0,0,1937,0
2884,15036,0,7500,2500,2500,7917,8,0,0,1935,1
2885,26797,0,2500,2500,2500,0,0,0,0,1928,0
2886,79192,0,17500,2500,2500,14404,21,150,1,2080,1
2887,83651,0,17500,2500,2500,14809,18,1997,3,1914,0
2888,19128,0,7500,2500,2500,10595,27,0,0,1919,1
2889,11245,0,2500,2500,2500,0,0,0,0,1920,0
2890,18735,0,2500,2500,2500,4100,19,0,0,1913,0
2891,43310,0,17500,2500,2500,11943,14,0,0,1804,0
2892,51142,0,2500,2500,2500,5000,3,0,0,1874,1
2893,127588,0,7500,2500,2500,11297,11,0,0,1906,0
